fth    tphopcount    tpalg1    tpalg2    avefhopcount    avefalg1    avefalg2    consuhopcount    consualg1    consualg2    avepathlengthhopcount    avepathlengthalg1    avepathlengthalg2    aveperconhopcount    aveperconalg1    aveperconalg2    timehop    timealg1    timealg2
0.55    0.0    202.6259830195766    221.0001370496603    0.0    0.6350369216103081    0.7325524094280951    0.0    1225.0    1850.0    0.0    5.5    6.428571428571429    0.0    6.5    9.0    0    1.690981388092041    0.29160094261169434
0.6000000000000001    0.0    160.57445522468618    147.71136103833226    0.0    0.6384748749162946    0.7501593329018652    0.0    1354.0    1274.0    0.0    6.857142857142857    6.666666666666667    0.0    9.0    10.166666666666666    0    1.5633070468902588    0.2740449905395508
0.6500000000000001    0.0    235.69593926422945    235.69593926422945    0.0    0.7913689501442929    0.8370716674867048    0.0    875.0    975.0    0.0    3.3333333333333335    3.3333333333333335    0.0    4.5    5.166666666666667    0    0.5253267288208008    0.27627992630004883
0.7000000000000002    0.0    193.24786708134639    193.24786708134639    0.0    0.8044597712506126    0.8568369922089559    0.0    546.0    632.0    0.0    2.8333333333333335    2.8333333333333335    0.0    3.5    4.333333333333333    0    1.300173282623291    0.30561327934265137
0.7500000000000002    0.0    102.93690556734201    91.11003495656881    0.0    0.8024593442958234    0.8941455297554081    0.0    1125.0    1328.0    0.0    7.0    9.166666666666666    0.0    10.75    18.166666666666668    0    5.185202598571777    0.28062915802001953
0.8000000000000003    0.0    118.67503478776572    91.79995700528056    0.0    0.8207175273548593    0.9295213024358907    0.0    1617.0    1580.0    0.0    7.5    10.0    0.0    12.625    21.833333333333332    0    114.75121784210205    1.8248262405395508
0.8500000000000003    0.0    130.01053912112377    101.34648258261139    0.0    0.8710408087243835    0.946471691609683    0.0    1493.0    1566.0    0.0    6.222222222222222    7.111111111111111    0.0    10.333333333333334    15.222222222222221    0    3.1613152027130127    0.7523989677429199
0.9000000000000004    0.0    40.934859567114    31.260257570859476    0.0    0.9085638734204824    0.9614137476956148    0.0    1050.0    1159.0    0.0    9.142857142857142    10.9    0.0    19.0    27.2    0    72.35051274299622    2.76941180229187
